Start Time:  10/1/2018 3:29:18 PM         Time Completed:  10/1/2018 4:37:33 PM     Elapsed Time:  01:08:14
Sample ID:     BFO_630_SV_300K_MvsH_011018

Experiment:    C:\IDEASVSM\Default UserID\Ciro-nanoDiscos\2018\a-RU_EB_3\a-RU_EB_3.exp
Data File:     C:\IDEASVSM\Default UserID\OSCAR GARZON\V2O3Ni_Inplane\NUEVOS DATOS\100K\BFO_630_SV_300K_MvsH_011018#1.txt
Plot File:     C:\IDEASVSM\Default UserID\OSCAR GARZON\V2O3Ni_Inplane\NUEVOS DATOS\100K\BFO_630_SV_300K_MvsH_011018#1.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Ciro-nanoDiscos\2018\a-RU_EB_3\a-RU_EB_3.stp
VSM Data File: C:\IDEASVSM\Default UserID\OSCAR GARZON\V2O3Ni_Inplane\NUEVOS DATOS\100K\BFO_630_SV_300K_MvsH_011018#1.dat

***DATA***

Field(Oe)	 Moment(emu)	
-530.41808 	-0.00017434371 	
-510.42312 	-0.00016808966 	
-490.41289 	-0.00016662783 	
-470.23623 	-0.00015633273 	
-450.23172 	-0.0001519918 	
-430.2457 	-0.00015074763 	
-410.25189 	-0.00014231017 	
-390.25118 	-0.00013778355 	
-370.23051 	-0.00012914733 	
-350.06312 	-0.00012693187 	
-330.06677 	-0.00012052463 	
-310.067 	-0.00011830981 	
-290.07446 	-0.00011118246 	
-270.08768 	-0.00010693835 	
-250.08534 	-0.000096024972 	
-230.08806 	-0.000096777382 	
-210.10075 	-0.000084297443 	
-190.10426 	-0.00008205946 	
-170.10853 	-0.000075345223 	
-150.11828 	-0.000071650023 	
-130.11931 	-0.000066125136 	
-110.12728 	-0.000056637015 	
-90.128061 	-0.000051784454 	
-70.118436 	-0.00004689391 	
-50.049124 	-0.00004286207 	
-29.91919 	-0.000041356537 	
-9.9186058 	-0.000033732677 	
 10.075791 	-0.000025003486 	
 30.079719 	-0.000020571139 	
 50.076163 	-0.000016777887 	
 70.067833 	-0.00001043536 	
 90.054498 	-0.0000061079181 	
 110.08264 	 0.0000021048181 	
